NUMBER,DRIVER_NUMBER,LAP_NUMBER,LAP_TIME,LAP_IMPROVEMENT,CROSSING_FINISH_LINE_IN_PIT,S1,S1_IMPROVEMENT,S2,S2_IMPROVEMENT,S3,S3_IMPROVEMENT,KPH,ELAPSED,HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,PIT_TIME,CLASS,GROUP,MANUFACTURER,FLAG_AT_FL,S1_SECONDS,S2_SECONDS,S3_SECONDS,IM1a_time,IM1a_elapsed,IM1_time,IM1_elapsed,IM2a_time,IM2a_elapsed,IM2_time,IM2_elapsed,IM3a_time,IM3a_elapsed,FL_time,FL_elapsed
46,1,14,0 days 00:01:38.202000,2,,26.684,2,,0,,0,135.7,,05:18.3,0 days 00:00:26.684000,0 days 00:00:42.718000,0 days 00:00:28.800000,183.1,,Am,,Toyota Gazoo Racing,GF,26.684,42.718,28.8,16.9,16.9,9.784,26.684,29.957,,12.761,0 days 00:01:09.402000,10.932,0 days 00:01:20.334000,,0 days 00:01:38.202000
46,1,15,0 days 00:01:40.575000,0,,26.99,0,,0,,0,132.5,,06:58.9,0 days 00:00:26.990000,0 days 00:00:43.910000,0 days 00:00:29.675000,178.2,,Am,,Toyota Gazoo Racing,GF,26.99,43.91,29.675,17.182,17.182,9.808,26.99,30.825,,13.085,0 days 00:01:10.900000,11.738,0 days 00:01:22.638000,,0 days 00:01:40.575000
46,1,16,0 days 00:01:38.798000,0,,27.118,0,,0,,0,134.9,,08:37.7,0 days 00:00:27.118000,0 days 00:00:42.816000,0 days 00:00:28.864000,183.1,,Am,,Toyota Gazoo Racing,GF,27.118,42.816,28.864,17.313,17.313,9.805,27.118,30.09,,12.726,0 days 00:01:09.934000,10.886,0 days 00:01:20.820000,,0 days 00:01:38.798000
46,1,17,0 days 00:01:38.779000,0,,26.905,0,,0,,0,134.9,,10:16.5,0 days 00:00:26.905000,0 days 00:00:42.955000,0 days 00:00:28.919000,183.1,,Am,,Toyota Gazoo Racing,GF,26.905,42.955,28.919,17.02,17.02,9.885,26.905,30.094,,12.861,0 days 00:01:09.860000,11.013,0 days 00:01:20.873000,,0 days 00:01:38.779000
46,1,18,0 days 00:01:39.054000,0,,26.989,0,,0,,0,134.5,,11:55.5,0 days 00:00:26.989000,0 days 00:00:43.023000,0 days 00:00:29.042000,182.1,,Am,,Toyota Gazoo Racing,GF,26.989,43.023,29.042,17.108,17.108,9.881,26.989,30.131,,12.892,0 days 00:01:10.012000,11.085,0 days 00:01:21.097000,,0 days 00:01:39.054000
46,1,19,0 days 00:01:38.969000,0,,27.21,0,,0,,0,134.6,,13:34.5,0 days 00:00:27.210000,0 days 00:00:42.838000,0 days 00:00:28.921000,183.1,,Am,,Toyota Gazoo Racing,GF,27.21,42.838,28.921,17.323,17.323,9.887,27.21,30.003,,12.835,0 days 00:01:10.048000,10.916,0 days 00:01:20.964000,,0 days 00:01:38.969000
46,1,20,0 days 00:01:38.731000,0,,26.993,0,,0,,0,135,,15:13.2,0 days 00:00:26.993000,0 days 00:00:42.718000,0 days 00:00:29.020000,184.3,,Am,,Toyota Gazoo Racing,GF,26.993,42.718,29.02,17.09,17.09,9.903,26.993,29.91,,12.808,0 days 00:01:09.711000,11.093,0 days 00:01:20.804000,,0 days 00:01:38.731000
46,1,21,0 days 00:01:38.913000,0,,26.989,0,,0,,0,134.7,,16:52.2,0 days 00:00:26.989000,0 days 00:00:42.951000,0 days 00:00:28.973000,183.1,,Am,,Toyota Gazoo Racing,GF,26.989,42.951,28.973,17.011,17.011,9.978,26.989,30.136,,12.815,0 days 00:01:09.940000,11.033,0 days 00:01:20.973000,,0 days 00:01:38.913000
46,1,22,0 days 00:01:38.887000,0,,27.047,0,,0,,0,134.8,,18:31.0,0 days 00:00:27.047000,0 days 00:00:43.067000,0 days 00:00:28.773000,183.1,,Am,,Toyota Gazoo Racing,GF,27.047,43.067,28.773,17.186,17.186,9.861,27.047,30.23,,12.837,0 days 00:01:10.114000,10.923,0 days 00:01:21.037000,,0 days 00:01:38.887000
46,1,23,0 days 00:01:39.051000,0,,26.894,0,,0,,0,134.5,,20:10.1,0 days 00:00:26.894000,0 days 00:00:43.050000,0 days 00:00:29.107000,185.2,,Am,,Toyota Gazoo Racing,GF,26.894,43.05,29.107,17.034,17.034,9.86,26.894,30.329,,12.721,0 days 00:01:09.944000,11.135,0 days 00:01:21.079000,,0 days 00:01:39.051000
46,1,24,0 days 00:01:39.449000,0,,27.063,0,,0,,0,134,,21:49.5,0 days 00:00:27.063000,0 days 00:00:43.653000,0 days 00:00:28.733000,181.2,,Am,,Toyota Gazoo Racing,GF,27.063,43.653,28.733,17.03,17.03,10.033,27.063,30.552,,13.101,0 days 00:01:10.716000,10.812,0 days 00:01:21.528000,,0 days 00:01:39.449000
46,1,25,0 days 00:01:39.347000,0,,26.813,0,,0,,0,134.1,,23:28.9,0 days 00:00:26.813000,0 days 00:00:43.589000,0 days 00:00:28.945000,183.1,,Am,,Toyota Gazoo Racing,GF,26.813,43.589,28.945,17,17,9.813,26.813,30.611,,12.978,0 days 00:01:10.402000,10.858,0 days 00:01:21.260000,,0 days 00:01:39.347000
46,1,26,0 days 00:01:40.350000,0,,27.617,0,,0,,0,132.8,,25:09.2,0 days 00:00:27.617000,0 days 00:00:43.440000,0 days 00:00:29.293000,183.1,,Am,,Toyota Gazoo Racing,GF,27.617,43.44,29.293,17.303,17.303,10.314,27.617,30.47,,12.97,0 days 00:01:11.057000,10.93,0 days 00:01:21.987000,,0 days 00:01:40.350000
46,1,27,0 days 00:01:39.604000,0,,27.092,0,,0,,0,133.8,,26:48.8,0 days 00:00:27.092000,0 days 00:00:43.129000,0 days 00:00:29.383000,184.3,,Am,,Toyota Gazoo Racing,FF,27.092,43.129,29.383,17.238,17.238,9.854,27.092,30.348,,12.781,0 days 00:01:10.221000,11.127,0 days 00:01:21.348000,,0 days 00:01:39.604000
47,1,1,0 days 00:01:44.798000,0,,28.539,0,,0,,0,127.2,,42:26.0,0 days 00:00:28.539000,0 days 00:00:43.430000,0 days 00:00:32.829000,185.2,,Am,,Toyota Gazoo Racing,FCY,28.539,43.43,32.829,18.546,18.546,9.993,28.539,30.711,,12.719,0 days 00:01:11.969000,10.877,0 days 00:01:22.846000,,0 days 00:01:44.798000
47,1,2,0 days 00:02:15.318000,0,,38.473,0,,0,,0,98.5,,44:41.3,0 days 00:00:38.473000,0 days 00:00:59.728000,0 days 00:00:37.117000,137.1,,Am,,Toyota Gazoo Racing,FCY,38.473,59.728,37.117,22.587,22.587,15.886,38.473,39.08,0 days 00:01:17.553000,20.648,0 days 00:01:38.201000,13.7,0 days 00:01:51.901000,,0 days 00:02:15.318000
47,1,3,0 days 00:02:01.404000,0,,33.398,0,,0,,0,109.8,,46:42.7,0 days 00:00:33.398000,0 days 00:00:51.854000,0 days 00:00:36.152000,145.2,,Am,,Toyota Gazoo Racing,GF,33.398,51.854,36.152,20.626,20.626,12.772,33.398,35.345,0 days 00:01:08.743000,16.509,0 days 00:01:25.252000,14.788,0 days 00:01:40.040000,,0 days 00:02:01.404000
47,1,4,0 days 00:01:38.743000,0,,27.013,0,,0,,0,134.9,,48:21.4,0 days 00:00:27.013000,0 days 00:00:42.900000,0 days 00:00:28.830000,185.2,,Am,,Toyota Gazoo Racing,GF,27.013,42.9,28.83,17.096,17.096,9.917,27.013,30.202,,12.698,0 days 00:01:09.913000,10.867,0 days 00:01:20.780000,,0 days 00:01:38.743000
47,1,5,0 days 00:01:38.372000,0,,27.001,0,,0,,0,135.5,,49:59.8,0 days 00:00:27.001000,0 days 00:00:42.662000,0 days 00:00:28.709000,186.2,,Am,,Toyota Gazoo Racing,GF,27.001,42.662,28.709,17.111,17.111,9.89,27.001,29.994,,12.668,0 days 00:01:09.663000,10.861,0 days 00:01:20.524000,,0 days 00:01:38.372000
47,1,6,0 days 00:01:38.601000,0,,26.957,0,,0,,0,135.1,,51:38.4,0 days 00:00:26.957000,0 days 00:00:42.740000,0 days 00:00:28.904000,185.2,,Am,,Toyota Gazoo Racing,GF,26.957,42.74,28.904,17.095,17.095,9.862,26.957,30.064,,12.676,0 days 00:01:09.697000,10.949,0 days 00:01:20.646000,,0 days 00:01:38.601000
47,1,7,0 days 00:01:38.251000,2,,26.806,0,,2,,0,135.6,,53:16.6,0 days 00:00:26.806000,0 days 00:00:42.578000,0 days 00:00:28.867000,186.2,,Am,,Toyota Gazoo Racing,GF,26.806,42.578,28.867,16.966,16.966,9.84,26.806,29.927,,12.651,0 days 00:01:09.384000,10.876,0 days 00:01:20.260000,,0 days 00:01:38.251000
47,1,8,0 days 00:01:38.789000,0,,27.177,0,,0,,0,134.9,,54:55.4,0 days 00:00:27.177000,0 days 00:00:42.664000,0 days 00:00:28.948000,185.2,,Am,,Toyota Gazoo Racing,GF,27.177,42.664,28.948,17.219,17.219,9.958,27.177,30.018,,12.646,0 days 00:01:09.841000,10.953,0 days 00:01:20.794000,,0 days 00:01:38.789000
47,1,9,0 days 00:01:39.806000,0,,27.774,0,,0,,0,133.5,,56:35.2,0 days 00:00:27.774000,0 days 00:00:43.228000,0 days 00:00:28.804000,186.2,,Am,,Toyota Gazoo Racing,GF,27.774,43.228,28.804,17.544,17.544,10.23,27.774,30.616,,12.612,0 days 00:01:11.002000,10.933,0 days 00:01:21.935000,,0 days 00:01:39.806000
47,1,10,0 days 00:01:38.885000,0,,27.027,0,,0,,0,134.8,,58:14.1,0 days 00:00:27.027000,0 days 00:00:43.026000,0 days 00:00:28.832000,185.2,,Am,,Toyota Gazoo Racing,GF,27.027,43.026,28.832,17.212,17.212,9.815,27.027,30.331,,12.695,0 days 00:01:10.053000,10.897,0 days 00:01:20.950000,,0 days 00:01:38.885000
47,1,11,0 days 00:01:38.558000,0,,26.993,0,,0,,0,135.2,,59:52.7,0 days 00:00:26.993000,0 days 00:00:42.800000,0 days 00:00:28.765000,186.2,,Am,,Toyota Gazoo Racing,GF,26.993,42.8,28.765,17.143,17.143,9.85,26.993,30.133,,12.667,0 days 00:01:09.793000,10.821,0 days 00:01:20.614000,,0 days 00:01:38.558000
47,1,12,0 days 00:01:38.635000,0,,27.103,0,,0,,0,135.1,,01:31.3,0 days 00:00:27.103000,0 days 00:00:42.837000,0 days 00:00:28.695000,185.2,,Am,,Toyota Gazoo Racing,GF,27.103,42.837,28.695,17.279,17.279,9.824,27.103,30.185,,12.652,0 days 00:01:09.940000,10.829,0 days 00:01:20.769000,,0 days 00:01:38.635000
47,1,13,0 days 00:01:38.469000,0,,26.899,0,,0,,0,135.3,,03:09.8,0 days 00:00:26.899000,0 days 00:00:42.789000,0 days 00:00:28.781000,185.2,,Am,,Toyota Gazoo Racing,GF,26.899,42.789,28.781,17.04,17.04,9.859,26.899,30.161,,12.628,0 days 00:01:09.688000,10.897,0 days 00:01:20.585000,,0 days 00:01:38.469000
47,1,14,0 days 00:01:38.541000,0,,26.967,0,,0,,0,135.2,,04:48.3,0 days 00:00:26.967000,0 days 00:00:42.662000,0 days 00:00:28.912000,186.2,,Am,,Toyota Gazoo Racing,GF,26.967,42.662,28.912,17.114,17.114,9.853,26.967,30.013,,12.649,0 days 00:01:09.629000,10.871,0 days 00:01:20.500000,,0 days 00:01:38.541000
47,1,15,0 days 00:01:38.544000,0,,26.821,0,,0,,0,135.2,,06:26.9,0 days 00:00:26.821000,0 days 00:00:42.867000,0 days 00:00:28.856000,186.2,,Am,,Toyota Gazoo Racing,GF,26.821,42.867,28.856,17.057,17.057,9.764,26.821,30.256,,12.611,0 days 00:01:09.688000,10.862,0 days 00:01:20.550000,,0 days 00:01:38.544000
47,1,16,0 days 00:01:38.652000,0,,26.927,0,,0,,0,135.1,,08:05.5,0 days 00:00:26.927000,0 days 00:00:42.922000,0 days 00:00:28.803000,185.2,,Am,,Toyota Gazoo Racing,GF,26.927,42.922,28.803,17.066,17.066,9.861,26.927,30.24,,12.682,0 days 00:01:09.849000,10.913,0 days 00:01:20.762000,,0 days 00:01:38.652000
47,1,17,0 days 00:01:38.512000,0,,26.953,0,,0,,2,135.3,,09:44.0,0 days 00:00:26.953000,0 days 00:00:42.925000,0 days 00:00:28.634000,185.2,,Am,,Toyota Gazoo Racing,GF,26.953,42.925,28.634,17.105,17.105,9.848,26.953,30.228,,12.697,0 days 00:01:09.878000,10.744,0 days 00:01:20.622000,,0 days 00:01:38.512000
47,1,18,0 days 00:01:38.617000,0,,27.002,0,,0,,0,135.1,,11:22.6,0 days 00:00:27.002000,0 days 00:00:42.793000,0 days 00:00:28.822000,185.2,,Am,,Toyota Gazoo Racing,GF,27.002,42.793,28.822,17.09,17.09,9.912,27.002,30.108,,12.685,0 days 00:01:09.795000,10.902,0 days 00:01:20.697000,,0 days 00:01:38.617000
47,1,19,0 days 00:01:38.355000,0,,26.917,0,,0,,0,135.5,,13:01.0,0 days 00:00:26.917000,0 days 00:00:42.673000,0 days 00:00:28.765000,186.2,,Am,,Toyota Gazoo Racing,GF,26.917,42.673,28.765,17.052,17.052,9.865,26.917,30.006,,12.667,0 days 00:01:09.590000,10.858,0 days 00:01:20.448000,,0 days 00:01:38.355000
47,1,20,0 days 00:01:38.461000,0,,26.861,0,,0,,0,135.3,,14:39.5,0 days 00:00:26.861000,0 days 00:00:42.850000,0 days 00:00:28.750000,185.2,,Am,,Toyota Gazoo Racing,GF,26.861,42.85,28.75,16.973,16.973,9.888,26.861,30.114,,12.736,0 days 00:01:09.711000,10.842,0 days 00:01:20.553000,,0 days 00:01:38.461000
47,1,21,0 days 00:01:38.348000,0,,26.763,2,,0,,0,135.5,,16:17.8,0 days 00:00:26.763000,0 days 00:00:42.682000,0 days 00:00:28.903000,186.2,,Am,,Toyota Gazoo Racing,GF,26.763,42.682,28.903,16.892,16.892,9.871,26.763,30.061,,12.621,0 days 00:01:09.445000,10.942,0 days 00:01:20.387000,,0 days 00:01:38.348000
47,1,22,0 days 00:01:38.396000,0,,26.833,0,,0,,0,135.4,,17:56.2,0 days 00:00:26.833000,0 days 00:00:42.696000,0 days 00:00:28.867000,186.2,,Am,,Toyota Gazoo Racing,GF,26.833,42.696,28.867,16.977,16.977,9.856,26.833,30.09,,12.606,0 days 00:01:09.529000,10.862,0 days 00:01:20.391000,,0 days 00:01:38.396000
47,1,23,0 days 00:01:38.592000,0,,26.86,0,,0,,0,135.2,,19:34.8,0 days 00:00:26.860000,0 days 00:00:42.828000,0 days 00:00:28.904000,186.2,,Am,,Toyota Gazoo Racing,GF,26.86,42.828,28.904,17.022,17.022,9.838,26.86,30.227,,12.601,0 days 00:01:09.688000,10.869,0 days 00:01:20.557000,,0 days 00:01:38.592000
47,1,24,0 days 00:01:38.948000,0,,27.137,0,,0,,0,134.7,,21:13.7,0 days 00:00:27.137000,0 days 00:00:42.897000,0 days 00:00:28.914000,185.2,,Am,,Toyota Gazoo Racing,GF,27.137,42.897,28.914,17.263,17.263,9.874,27.137,30.236,,12.661,0 days 00:01:10.034000,10.929,0 days 00:01:20.963000,,0 days 00:01:38.948000
47,1,25,0 days 00:01:38.517000,0,,26.84,0,,0,,0,135.3,,22:52.3,0 days 00:00:26.840000,0 days 00:00:42.947000,0 days 00:00:28.730000,185.2,,Am,,Toyota Gazoo Racing,GF,26.84,42.947,28.73,16.917,16.917,9.923,26.84,30.272,,12.675,0 days 00:01:09.787000,10.84,0 days 00:01:20.627000,,0 days 00:01:38.517000
47,1,26,0 days 00:01:39.639000,0,,27.669,0,,0,,0,133.7,,24:31.9,0 days 00:00:27.669000,0 days 00:00:43.031000,0 days 00:00:28.939000,185.2,,Am,,Toyota Gazoo Racing,GF,27.669,43.031,28.939,17.733,17.733,9.936,27.669,30.346,,12.685,0 days 00:01:10.700000,10.922,0 days 00:01:21.622000,,0 days 00:01:39.639000
47,1,27,0 days 00:01:38.682000,0,,26.865,0,,0,,0,135,,26:10.6,0 days 00:00:26.865000,0 days 00:00:42.933000,0 days 00:00:28.884000,186.2,,Am,,Toyota Gazoo Racing,FF,26.865,42.933,28.884,17.025,17.025,9.84,26.865,30.37,,12.563,0 days 00:01:09.798000,10.843,0 days 00:01:20.641000,,0 days 00:01:38.682000
5,1,1,0 days 00:01:55.508000,0,,34.744,0,,0,,0,115.4,,42:36.7,0 days 00:00:34.744000,0 days 00:00:43.844000,0 days 00:00:36.920000,183.1,,Am,,Toyota Gazoo Racing,FCY,34.744,43.844,36.92,22.827,22.827,11.917,34.744,30.977,0 days 00:01:05.721000,12.867,0 days 00:01:18.588000,11.614,0 days 00:01:30.202000,,0 days 00:01:55.508000
5,1,2,0 days 00:02:13.466000,0,,39.899,0,,0,,0,99.8,,44:50.1,0 days 00:00:39.899000,0 days 00:00:56.959000,0 days 00:00:36.608000,146.1,,Am,,Toyota Gazoo Racing,FCY,39.899,56.959,36.608,20.985,20.985,18.914,39.899,35.408,0 days 00:01:15.307000,21.551,0 days 00:01:36.858000,13.447,0 days 00:01:50.305000,,0 days 00:02:13.466000
5,1,3,0 days 00:01:57.857000,0,,33.947,0,,0,,0,113.1,,46:48.0,0 days 00:00:33.947000,0 days 00:00:49.597000,0 days 00:00:34.313000,164.1,,Am,,Toyota Gazoo Racing,GF,33.947,49.597,34.313,21.794,21.794,12.153,33.947,34.445,0 days 00:01:08.392000,15.152,0 days 00:01:23.544000,13.088,0 days 00:01:36.632000,,0 days 00:01:57.857000
5,1,4,0 days 00:01:42.245000,0,,27.473,0,,0,,0,130.3,,48:30.2,0 days 00:00:27.473000,0 days 00:00:45.539000,0 days 00:00:29.233000,173.1,,Am,,Toyota Gazoo Racing,GF,27.473,45.539,29.233,17.56,17.56,9.913,27.473,31.35,,14.189,0 days 00:01:13.012000,11.371,0 days 00:01:24.383000,,0 days 00:01:42.245000
5,1,5,0 days 00:01:43.710000,0,,27.086,0,,0,,0,128.5,,50:13.9,0 days 00:00:27.086000,0 days 00:00:47.239000,0 days 00:00:29.385000,179.1,,Am,,Toyota Gazoo Racing,GF,27.086,47.239,29.385,17.256,17.256,9.83,27.086,33.907,0 days 00:01:00.993000,13.332,0 days 00:01:14.325000,11.551,0 days 00:01:25.876000,,0 days 00:01:43.710000
5,1,6,0 days 00:01:40.116000,0,,27.068,0,,0,,0,133.1,,51:54.1,0 days 00:00:27.068000,0 days 00:00:43.810000,0 days 00:00:29.238000,183.1,,Am,,Toyota Gazoo Racing,GF,27.068,43.81,29.238,17.248,17.248,9.82,27.068,31.003,,12.807,0 days 00:01:10.878000,11.318,0 days 00:01:22.196000,,0 days 00:01:40.116000
5,1,7,0 days 00:01:39.895000,0,,26.988,0,,0,,0,133.4,,53:34.0,0 days 00:00:26.988000,0 days 00:00:43.450000,0 days 00:00:29.457000,184.3,,Am,,Toyota Gazoo Racing,GF,26.988,43.45,29.457,17.162,17.162,9.826,26.988,30.684,,12.766,0 days 00:01:10.438000,11.42,0 days 00:01:21.858000,,0 days 00:01:39.895000
5,1,8,0 days 00:01:39.453000,0,,26.922,0,,0,,0,134,,55:13.4,0 days 00:00:26.922000,0 days 00:00:43.150000,0 days 00:00:29.381000,184.3,,Am,,Toyota Gazoo Racing,GF,26.922,43.15,29.381,17.065,17.065,9.857,26.922,30.41,,12.74,0 days 00:01:10.072000,11.481,0 days 00:01:21.553000,,0 days 00:01:39.453000
5,1,9,0 days 00:01:39.481000,0,,26.924,0,,0,,0,133.9,,56:52.9,0 days 00:00:26.924000,0 days 00:00:43.441000,0 days 00:00:29.116000,184.3,,Am,,Toyota Gazoo Racing,GF,26.924,43.441,29.116,17.064,17.064,9.86,26.924,30.725,,12.716,0 days 00:01:10.365000,11.186,0 days 00:01:21.551000,,0 days 00:01:39.481000
5,1,10,0 days 00:01:40.220000,0,,27.483,0,,0,,0,133,,58:33.1,0 days 00:00:27.483000,0 days 00:00:43.529000,0 days 00:00:29.208000,183.1,,Am,,Toyota Gazoo Racing,GF,27.483,43.529,29.208,17.668,17.668,9.815,27.483,30.718,,12.811,0 days 00:01:11.012000,11.216,0 days 00:01:22.228000,,0 days 00:01:40.220000
5,1,11,0 days 00:01:39.854000,0,,27.011,0,,0,,0,133.4,,00:13.0,0 days 00:00:27.011000,0 days 00:00:43.563000,0 days 00:00:29.280000,182.1,,Am,,Toyota Gazoo Racing,GF,27.011,43.563,29.28,17.173,17.173,9.838,27.011,30.8,,12.763,0 days 00:01:10.574000,11.297,0 days 00:01:21.871000,,0 days 00:01:39.854000
5,1,12,0 days 00:01:39.306000,0,,26.865,0,,0,,0,134.2,,01:52.3,0 days 00:00:26.865000,0 days 00:00:43.212000,0 days 00:00:29.229000,183.1,,Am,,Toyota Gazoo Racing,GF,26.865,43.212,29.229,17.123,17.123,9.742,26.865,30.451,,12.761,0 days 00:01:10.077000,11.237,0 days 00:01:21.314000,,0 days 00:01:39.306000
5,1,13,0 days 00:01:39.475000,0,,26.988,0,,0,,0,134,,03:31.7,0 days 00:00:26.988000,0 days 00:00:43.277000,0 days 00:00:29.210000,184.3,,Am,,Toyota Gazoo Racing,GF,26.988,43.277,29.21,17.2,17.2,9.788,26.988,30.627,,12.65,0 days 00:01:10.265000,11.273,0 days 00:01:21.538000,,0 days 00:01:39.475000
5,1,14,0 days 00:01:39.624000,0,,26.949,0,,0,,0,133.8,,05:11.4,0 days 00:00:26.949000,0 days 00:00:43.362000,0 days 00:00:29.313000,183.1,,Am,,Toyota Gazoo Racing,GF,26.949,43.362,29.313,17.173,17.173,9.776,26.949,30.599,,12.763,0 days 00:01:10.311000,11.392,0 days 00:01:21.703000,,0 days 00:01:39.624000
5,1,15,0 days 00:01:40.592000,0,,26.886,0,,0,,0,132.5,,06:52.0,0 days 00:00:26.886000,0 days 00:00:44.523000,0 days 00:00:29.183000,183.1,,Am,,Toyota Gazoo Racing,GF,26.886,44.523,29.183,17.082,17.082,9.804,26.886,31.702,,12.821,0 days 00:01:11.409000,11.105,0 days 00:01:22.514000,,0 days 00:01:40.592000
5,1,16,0 days 00:01:39.481000,0,,26.844,0,,0,,0,133.9,,08:31.4,0 days 00:00:26.844000,0 days 00:00:43.290000,0 days 00:00:29.347000,184.3,,Am,,Toyota Gazoo Racing,GF,26.844,43.29,29.347,17.026,17.026,9.818,26.844,30.477,,12.813,0 days 00:01:10.134000,11.189,0 days 00:01:21.323000,,0 days 00:01:39.481000
5,1,17,0 days 00:01:39.658000,0,,26.944,0,,0,,0,133.7,,10:11.1,0 days 00:00:26.944000,0 days 00:00:43.261000,0 days 00:00:29.453000,183.1,,Am,,Toyota Gazoo Racing,GF,26.944,43.261,29.453,17.099,17.099,9.845,26.944,30.433,,12.828,0 days 00:01:10.205000,11.539,0 days 00:01:21.744000,,0 days 00:01:39.658000
5,1,18,0 days 00:01:39.517000,0,,26.909,0,,0,,0,133.9,,11:50.6,0 days 00:00:26.909000,0 days 00:00:43.307000,0 days 00:00:29.301000,184.3,,Am,,Toyota Gazoo Racing,GF,26.909,43.307,29.301,17.075,17.075,9.834,26.909,30.487,,12.82,0 days 00:01:10.216000,11.467,0 days 00:01:21.683000,,0 days 00:01:39.517000
5,1,19,0 days 00:01:39.621000,0,,26.897,0,,0,,0,133.8,,13:30.2,0 days 00:00:26.897000,0 days 00:00:43.247000,0 days 00:00:29.477000,184.3,,Am,,Toyota Gazoo Racing,GF,26.897,43.247,29.477,17.089,17.089,9.808,26.897,30.399,,12.848,0 days 00:01:10.144000,11.094,0 days 00:01:21.238000,,0 days 00:01:39.621000
5,1,20,0 days 00:01:39.251000,0,,26.935,0,,2,,0,134.3,,15:09.5,0 days 00:00:26.935000,0 days 00:00:43.004000,0 days 00:00:29.312000,185.2,,Am,,Toyota Gazoo Racing,GF,26.935,43.004,29.312,17.15,17.15,9.785,26.935,30.263,,12.741,0 days 00:01:09.939000,11.391,0 days 00:01:21.330000,,0 days 00:01:39.251000
5,1,21,0 days 00:01:39.933000,0,,26.819,0,,0,,0,133.3,,16:49.4,0 days 00:00:26.819000,0 days 00:00:43.382000,0 days 00:00:29.732000,181.2,,Am,,Toyota Gazoo Racing,GF,26.819,43.382,29.732,17.072,17.072,9.747,26.819,30.46,,12.922,0 days 00:01:10.201000,11.747,0 days 00:01:21.948000,,0 days 00:01:39.933000
5,1,22,0 days 00:01:43.119000,0,,26.906,0,,0,,0,129.2,,18:32.5,0 days 00:00:26.906000,0 days 00:00:46.986000,0 days 00:00:29.227000,184.3,,Am,,Toyota Gazoo Racing,GF,26.906,46.986,29.227,17.104,17.104,9.802,26.906,34.21,0 days 00:01:01.116000,12.776,0 days 00:01:13.892000,11.301,0 days 00:01:25.193000,,0 days 00:01:43.119000
5,1,23,0 days 00:01:39.083000,2,,26.845,0,,0,,2,134.5,,20:11.6,0 days 00:00:26.845000,0 days 00:00:43.256000,0 days 00:00:28.982000,183.1,,Am,,Toyota Gazoo Racing,GF,26.845,43.256,28.982,17.077,17.077,9.768,26.845,30.456,,12.8,0 days 00:01:10.101000,11.101,0 days 00:01:21.202000,,0 days 00:01:39.083000
5,1,24,0 days 00:01:39.281000,0,,26.952,0,,0,,0,134.2,,21:50.9,0 days 00:00:26.952000,0 days 00:00:43.143000,0 days 00:00:29.186000,183.1,,Am,,Toyota Gazoo Racing,GF,26.952,43.143,29.186,17.181,17.181,9.771,26.952,30.339,,12.804,0 days 00:01:10.095000,11.253,0 days 00:01:21.348000,,0 days 00:01:39.281000
5,1,25,0 days 00:01:39.354000,0,,26.873,0,,0,,0,134.1,,23:30.3,0 days 00:00:26.873000,0 days 00:00:43.380000,0 days 00:00:29.101000,183.1,,Am,,Toyota Gazoo Racing,GF,26.873,43.38,29.101,17.105,17.105,9.768,26.873,30.491,,12.889,0 days 00:01:10.253000,11.254,0 days 00:01:21.507000,,0 days 00:01:39.354000
5,1,26,0 days 00:01:39.767000,0,,27.033,0,,0,,0,133.6,,25:10.0,0 days 00:00:27.033000,0 days 00:00:43.395000,0 days 00:00:29.339000,184.3,,Am,,Toyota Gazoo Racing,GF,27.033,43.395,29.339,17.244,17.244,9.789,27.033,30.587,,12.808,0 days 00:01:10.428000,11.447,0 days 00:01:21.875000,,0 days 00:01:39.767000
5,1,27,0 days 00:01:39.213000,0,,26.706,2,,0,,0,134.3,,26:49.2,0 days 00:00:26.706000,0 days 00:00:43.133000,0 days 00:00:29.374000,185.2,,Am,,Toyota Gazoo Racing,FF,26.706,43.133,29.374,16.947,16.947,9.759,26.706,30.416,,12.717,0 days 00:01:09.839000,11.387,0 days 00:01:21.226000,,0 days 00:01:39.213000
51,1,1,0 days 00:01:52.691000,0,,32.712,0,,0,,0,118.2,,42:33.8,0 days 00:00:32.712000,0 days 00:00:43.611000,0 days 00:00:36.368000,181.2,,Am,,Toyota Gazoo Racing,FCY,32.712,43.611,36.368,21.918,21.918,10.794,32.712,30.631,0 days 00:01:03.343000,12.98,0 days 00:01:16.323000,11.427,0 days 00:01:27.750000,,0 days 00:01:52.691000
51,1,2,0 days 00:02:14.145000,0,,39.819,0,,0,,0,99.3,,44:48.0,0 days 00:00:39.819000,0 days 00:00:57.646000,0 days 00:00:36.680000,135,,Am,,Toyota Gazoo Racing,FCY,39.819,57.646,36.68,21.132,21.132,18.687,39.819,36.319,0 days 00:01:16.138000,21.327,0 days 00:01:37.465000,13.343,0 days 00:01:50.808000,,0 days 00:02:14.145000
51,1,3,0 days 00:01:58.335000,0,,33.858,0,,0,,0,112.6,,46:46.3,0 days 00:00:33.858000,0 days 00:00:49.978000,0 days 00:00:34.499000,145.2,,Am,,Toyota Gazoo Racing,GF,33.858,49.978,34.499,21.563,21.563,12.295,33.858,34.501,0 days 00:01:08.359000,15.477,0 days 00:01:23.836000,13.184,0 days 00:01:37.020000,,0 days 00:01:58.335000
